SeriesName;SeriesCode;CountryName;CountryCode;Year;Value
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1981.0;
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1981.0;27311503082.185
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1982.0;57544775298.6021
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1982.0;68568971469.4656
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1982.0;29466105929.2378
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1982.0;
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1982.0;22247787574.9912
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1983.0;38822060175.6536
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1983.0;75085127996.1686
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1983.0;31351518926.7734
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1983.0;
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1983.0;24092989862.6903
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1984.0;44655365147.3397
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1984.0;88994888903.5715
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1984.0;31907482904.7793
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1984.0;
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1984.0;20329734578.8046
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1985.0;54294141274.5898
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1985.0;108101540816.326
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1985.0;37413234431.4666
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1985.0;
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1985.0;15921119054.7241
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1986.0;57797318641.764
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1986.0;105661789478.261
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1986.0;38071511457.8313
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1986.0;
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1986.0;17270220181.1868
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1987.0;75203005539.6775
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1987.0;101593543706.278
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1987.0;46379242950.6258
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1987.0;
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1987.0;20776673597.3544
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1988.0;92227795074.3251
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1988.0;118333692506.173
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1988.0;54204940082.5699
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1988.0;157080564784.053
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1988.0;22073770572.9244
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1989.0;129258099062.5
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1989.0;124211785334.008
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1989.0;59992530802.0309
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1989.0;175904946977.476
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1989.0;23699063266.4519
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1990.0;98871782000.0
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1990.0;131175016059.273
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1990.0;69457853636.271
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1990.0;156830909633.235
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1990.0;23216293559.7795
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1991.0;123780000000.0
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1991.0;145993192398.955
